longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,avg_rooms,avg_bedrooms,avg_household_size
-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,212500.0,INLAND,1.6519337016574585,0.3679558011049724,3.2206405693950177
-121.69,38.16,33.0,1808.0,363.0,824.0,340.0,3.2937,96400.0,INLAND,2.1941747572815533,0.4405339805825243,2.4235294117647057
-121.69,38.16,46.0,2292.0,472.0,970.0,431.0,2.2888,94900.0,INLAND,2.3628865979381444,0.4865979381443299,2.2505800464037122
-121.73,38.13,40.0,1266.0,257.0,547.0,247.0,3.0288,164400.0,INLAND,2.3144424131627055,0.46983546617915906,2.214574898785425
-121.74,38.15,22.0,1910.0,326.0,1001.0,345.0,4.8173,115800.0,INLAND,1.908091908091908,0.3256743256743257,2.9014492753623187
-121.84,38.13,33.0,596.0,105.0,212.0,94.0,4.2813,81300.0,INLAND,2.811320754716981,0.49528301886792453,2.25531914893617
-122.42,38.27,25.0,3282.0,566.0,1244.0,483.0,4.5313,308400.0,NEAR BAY,2.6382636655948555,0.454983922829582,2.5755693581780537
-122.49,38.22,33.0,1486.0,290.0,781.0,274.0,3.5647,251800.0,NEAR BAY,1.9026888604353394,0.3713188220230474,2.8503649635036497
-122.45,38.3,24.0,1946.0,400.0,718.0,380.0,3.5507,257900.0,NEAR BAY,2.7103064066852367,0.5571030640668524,1.8894736842105264
-122.47,38.3,15.0,4885.0,988.0,2175.0,924.0,3.4031,209500.0,<1H OCEAN,2.245977011494253,0.4542528735632184,2.353896103896104
-122.42,38.31,18.0,1479.0,246.0,550.0,217.0,4.7356,333300.0,NEAR BAY,2.689090909090909,0.44727272727272727,2.5345622119815667
-122.44,38.34,25.0,3106.0,715.0,1262.0,665.0,1.9487,233500.0,<1H OCEAN,2.4611727416798734,0.5665610142630745,1.8977443609022557
-122.46,38.29,21.0,2423.0,560.0,1098.0,503.0,2.364,173300.0,NEAR BAY,2.2067395264116576,0.5100182149362478,2.182902584493042
-122.46,38.29,35.0,1762.0,350.0,686.0,339.0,3.5982,271700.0,NEAR BAY,2.568513119533528,0.5102040816326531,2.023598820058997
-122.45,38.28,20.0,3306.0,503.0,1374.0,460.0,5.7984,297600.0,NEAR BAY,2.406113537117904,0.3660844250363901,2.9869565217391303
-122.47,38.29,14.0,3732.0,846.0,1277.0,775.0,2.5658,208000.0,NEAR BAY,2.92247454972592,0.6624902114330462,1.647741935483871
-122.45,38.27,25.0,5024.0,881.0,1994.0,838.0,4.2237,262300.0,NEAR BAY,2.519558676028084,0.4418254764292879,2.379474940334129
-122.52,38.27,18.0,2405.0,390.0,872.0,367.0,5.2155,248300.0,<1H OCEAN,2.75802752293578,0.44724770642201833,2.3760217983651226
-122.49,38.32,30.0,1631.0,284.0,788.0,284.0,3.3098,195500.0,<1H OCEAN,2.0697969543147208,0.3604060913705584,2.7746478873239435
-122.49,38.31,27.0,3078.0,597.0,1411.0,586.0,3.25,195500.0,<1H OCEAN,2.1814316087880936,0.4231041814316088,2.407849829351536
-122.49,38.3,14.0,2844.0,602.0,1613.0,544.0,3.3571,193600.0,<1H OCEAN,1.7631742095474272,0.37321760694358336,2.9650735294117645
-122.48,38.3,17.0,2703.0,550.0,1241.0,515.0,2.652,171300.0,<1H OCEAN,2.1780821917808217,0.44319097502014504,2.4097087378640776
-122.49,38.29,26.0,1726.0,289.0,672.0,251.0,3.8,242100.0,<1H OCEAN,2.568452380952381,0.43005952380952384,2.6772908366533863
-122.49,38.27,8.0,5092.0,988.0,1657.0,936.0,3.5625,213200.0,NEAR BAY,3.0730235365117684,0.5962582981291491,1.7702991452991452
-122.47,38.34,15.0,2411.0,446.0,1144.0,407.0,4.3472,261000.0,<1H OCEAN,2.1075174825174825,0.38986013986013984,2.810810810810811
-122.49,38.32,17.0,3308.0,720.0,1587.0,632.0,3.2727,176000.0,<1H OCEAN,2.084436042848141,0.45368620037807184,2.5110759493670884
-122.48,38.32,31.0,1701.0,363.0,680.0,324.0,3.1375,192100.0,<1H OCEAN,2.501470588235294,0.5338235294117647,2.0987654320987654
-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,166200.0,<1H OCEAN,2.1129893238434163,0.498220640569395,2.239043824701195
-122.48,38.31,19.0,2398.0,521.0,1266.0,471.0,2.7727,186800.0,<1H OCEAN,1.8941548183254344,0.41153238546603477,2.6878980891719744
-122.48,38.32,42.0,2106.0,533.0,1141.0,445.0,3.1129,149300.0,<1H OCEAN,1.845749342681858,0.4671340929009641,2.5640449438202246
-122.55,38.42,24.0,2220.0,411.0,894.0,365.0,4.2891,211700.0,<1H OCEAN,2.4832214765100673,0.4597315436241611,2.4493150684931506
-122.58,38.38,27.0,3800.0,728.0,1587.0,605.0,4.7237,306600.0,<1H OCEAN,2.3944549464398235,0.4587271581600504,2.6231404958677684
-122.5,38.4,36.0,1860.0,364.0,777.0,339.0,4.1307,295700.0,<1H OCEAN,2.393822393822394,0.46846846846846846,2.2920353982300883
-122.5,38.35,25.0,1566.0,352.0,784.0,362.0,3.075,165100.0,<1H OCEAN,1.9974489795918366,0.4489795918367347,2.165745856353591
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,202800.0,<1H OCEAN,2.335047129391602,0.455012853470437,2.5480349344978164
-122.61,38.24,25.0,2990.0,450.0,1335.0,434.0,4.7,190100.0,<1H OCEAN,2.2397003745318353,0.33707865168539325,3.076036866359447
-122.61,38.24,17.0,1728.0,271.0,897.0,284.0,3.4896,185900.0,<1H OCEAN,1.9264214046822743,0.30211817168338906,3.158450704225352
-122.61,38.23,18.0,2042.0,420.0,914.0,400.0,2.9871,193800.0,<1H OCEAN,2.2341356673960613,0.45951859956236324,2.285
-122.62,38.24,19.0,1687.0,253.0,893.0,257.0,6.204,201800.0,<1H OCEAN,1.889137737961926,0.28331466965285557,3.4747081712062258
-122.61,38.25,18.0,2915.0,418.0,1340.0,421.0,5.2452,204900.0,<1H OCEAN,2.175373134328358,0.3119402985074627,3.182897862232779
-122.6,38.24,16.0,1410.0,209.0,741.0,229.0,4.725,204500.0,<1H OCEAN,1.902834008097166,0.28205128205128205,3.2358078602620086
-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,188500.0,<1H OCEAN,2.2931978107896795,0.37607505863956214,2.8871331828442437
-122.6,38.24,16.0,2621.0,416.0,1247.0,386.0,4.8603,198400.0,<1H OCEAN,2.1018444266238974,0.33360064153969526,3.2305699481865284
-122.63,38.25,20.0,3460.0,602.0,1707.0,568.0,3.7115,181900.0,<1H OCEAN,2.026947861745753,0.3526654950205038,3.005281690140845
-122.62,38.24,33.0,1369.0,280.0,758.0,246.0,4.0341,156500.0,<1H OCEAN,1.8060686015831136,0.36939313984168864,3.0813008130081303
-122.62,38.25,33.0,1453.0,250.0,677.0,237.0,4.0962,170200.0,<1H OCEAN,2.1462333825701623,0.36927621861152143,2.8565400843881856
-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833,215200.0,<1H OCEAN,1.932523616734143,0.32860998650472334,2.709323583180987
-122.62,38.25,20.0,1888.0,411.0,826.0,396.0,2.875,189100.0,<1H OCEAN,2.2857142857142856,0.4975786924939467,2.085858585858586
-122.62,38.25,24.0,2388.0,358.0,1187.0,362.0,4.6534,196500.0,<1H OCEAN,2.011794439764111,0.3016006739679865,3.2790055248618786
-122.57,38.27,7.0,6508.0,1028.0,2902.0,1010.0,5.3707,250500.0,<1H OCEAN,2.242591316333563,0.3542384562370779,2.873267326732673
-122.51,38.17,8.0,5875.0,1115.0,2808.0,1029.0,3.6392,246300.0,NEAR BAY,2.092236467236467,0.3970797720797721,2.728862973760933
-122.65,38.27,9.0,4764.0,816.0,2077.0,755.0,5.1391,234500.0,<1H OCEAN,2.2936928261916227,0.39287433798748195,2.750993377483444
-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,202300.0,<1H OCEAN,2.198817234581808,0.39143903125880036,2.5510057471264367
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,75000.0,<1H OCEAN,3.192872117400419,0.6457023060796646,1.5142857142857142
-122.63,38.24,45.0,1615.0,338.0,823.0,327.0,2.5179,145500.0,<1H OCEAN,1.962332928311057,0.4106925880923451,2.5168195718654434
-122.63,38.23,45.0,2264.0,504.0,1076.0,472.0,3.0139,194100.0,<1H OCEAN,2.104089219330855,0.4684014869888476,2.2796610169491527
-122.64,38.23,52.0,1075.0,249.0,519.0,210.0,3.0769,230900.0,<1H OCEAN,2.071290944123314,0.4797687861271676,2.4714285714285715
-122.64,38.23,49.0,2300.0,463.0,1061.0,429.0,4.075,228800.0,<1H OCEAN,2.167766258246937,0.4363807728557964,2.473193473193473
-122.63,38.22,34.0,878.0,160.0,372.0,167.0,4.0417,232100.0,<1H OCEAN,2.360215053763441,0.43010752688172044,2.2275449101796405
-122.63,38.22,17.0,2652.0,342.0,1199.0,350.0,5.565,267100.0,<1H OCEAN,2.2118432026688906,0.28523769808173477,3.4257142857142857
-122.63,38.21,22.0,2933.0,461.0,1283.0,449.0,6.2034,291100.0,<1H OCEAN,2.2860483242400624,0.3593141075604053,2.8574610244988863
-122.63,38.23,37.0,1966.0,348.0,875.0,381.0,4.0703,223800.0,<1H OCEAN,2.246857142857143,0.3977142857142857,2.2965879265091864
-122.65,38.23,52.0,1735.0,347.0,712.0,343.0,3.1711,200800.0,<1H OCEAN,2.436797752808989,0.48735955056179775,2.075801749271137
-122.64,38.23,52.0,2156.0,469.0,1070.0,467.0,3.3011,252300.0,<1H OCEAN,2.0149532710280376,0.4383177570093458,2.291220556745182
-122.65,38.23,52.0,1923.0,393.0,910.0,345.0,3.45,200600.0,<1H OCEAN,2.1131868131868132,0.4318681318681319,2.63768115942029
-122.66,38.2,39.0,2889.0,517.0,1351.0,489.0,4.3056,251300.0,<1H OCEAN,2.138415988156921,0.382679496669134,2.7627811860940694
-122.64,38.24,52.0,1621.0,393.0,635.0,349.0,2.5202,244000.0,<1H OCEAN,2.552755905511811,0.6188976377952756,1.819484240687679
-122.64,38.24,40.0,1974.0,410.0,1039.0,398.0,3.7917,151600.0,<1H OCEAN,1.8999037536092396,0.3946102021174206,2.6105527638190953
-122.65,38.24,24.0,1948.0,310.0,922.0,313.0,4.95,243600.0,<1H OCEAN,2.1127982646420826,0.3362255965292842,2.9456869009584663
-122.65,38.24,49.0,3273.0,579.0,1431.0,539.0,4.275,227600.0,<1H OCEAN,2.2872117400419287,0.40461215932914046,2.654916512059369
-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,162600.0,<1H OCEAN,1.694757796947578,0.3417385534173855,2.827392120075047
-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313,285000.0,<1H OCEAN,2.198874296435272,0.4071294559099437,2.7760416666666665
-122.67,38.25,32.0,1333.0,235.0,660.0,206.0,4.0729,288500.0,<1H OCEAN,2.0196969696969695,0.3560606060606061,3.203883495145631
-122.68,38.25,29.0,1315.0,240.0,650.0,228.0,3.8269,306000.0,<1H OCEAN,2.023076923076923,0.36923076923076925,2.8508771929824563
-122.67,38.24,29.0,2644.0,464.0,1372.0,450.0,5.0544,261800.0,<1H OCEAN,1.9271137026239067,0.33819241982507287,3.048888888888889
-122.77,38.29,32.0,3201.0,542.0,1869.0,519.0,3.2442,268000.0,<1H OCEAN,1.7126805778491172,0.28999464954521137,3.601156069364162
-122.73,38.26,35.0,3941.0,645.0,1668.0,620.0,4.385,317700.0,<1H OCEAN,2.3627098321342928,0.38669064748201437,2.6903225806451614
-122.7,38.23,47.0,2090.0,387.0,1053.0,377.0,3.5673,310300.0,<1H OCEAN,1.9848053181386516,0.36752136752136755,2.793103448275862
-122.72,38.35,16.0,3049.0,609.0,1675.0,618.0,2.4117,162500.0,<1H OCEAN,1.8202985074626865,0.3635820895522388,2.7103559870550162
-122.72,38.31,26.0,1644.0,294.0,801.0,291.0,4.3906,248000.0,<1H OCEAN,2.052434456928839,0.36704119850187267,2.752577319587629
-122.67,38.31,28.0,1915.0,419.0,930.0,342.0,3.7875,292700.0,<1H OCEAN,2.0591397849462365,0.4505376344086022,2.719298245614035
-122.69,38.3,30.0,3919.0,743.0,1693.0,693.0,3.3827,292100.0,<1H OCEAN,2.314825753101004,0.4388659184878913,2.443001443001443
-122.73,38.34,44.0,743.0,155.0,434.0,162.0,2.5819,209600.0,<1H OCEAN,1.7119815668202765,0.35714285714285715,2.6790123456790123
-122.69,38.32,16.0,3741.0,698.0,1938.0,658.0,4.6324,183600.0,<1H OCEAN,1.9303405572755419,0.36016511867905054,2.945288753799392
-122.71,38.33,13.0,4011.0,936.0,2064.0,914.0,3.6953,157600.0,<1H OCEAN,1.943313953488372,0.45348837209302323,2.2582056892778994
-122.7,38.31,14.0,3155.0,580.0,1208.0,501.0,4.1964,258100.0,<1H OCEAN,2.611754966887417,0.48013245033112584,2.411177644710579
-122.7,38.33,16.0,1244.0,242.0,696.0,236.0,3.6369,158700.0,<1H OCEAN,1.7873563218390804,0.34770114942528735,2.9491525423728815
-122.69,38.32,15.0,2536.0,414.0,1400.0,426.0,5.6613,172400.0,<1H OCEAN,1.8114285714285714,0.2957142857142857,3.2863849765258215
-122.69,38.34,23.0,2846.0,516.0,1526.0,492.0,3.733,163500.0,<1H OCEAN,1.8650065530799476,0.3381389252948886,3.1016260162601625
-122.7,38.33,26.0,1887.0,381.0,1060.0,364.0,3.0078,160400.0,<1H OCEAN,1.780188679245283,0.3594339622641509,2.912087912087912
-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,121600.0,<1H OCEAN,1.7868383404864092,0.4792560801144492,2.2694805194805197
-122.7,38.33,26.0,1584.0,295.0,846.0,295.0,3.375,156300.0,<1H OCEAN,1.872340425531915,0.3486997635933806,2.8677966101694916
-122.69,38.35,12.0,1550.0,187.0,685.0,188.0,7.226,255300.0,<1H OCEAN,2.2627737226277373,0.272992700729927,3.643617021276596
-122.69,38.34,15.0,3091.0,697.0,1602.0,682.0,4.0071,135500.0,<1H OCEAN,1.9294631710362047,0.43508114856429464,2.3489736070381233
-122.71,38.35,11.0,2242.0,699.0,1203.0,642.0,2.3464,104200.0,<1H OCEAN,1.8636741479634247,0.5810473815461347,1.8738317757009346
-122.7,38.35,14.0,1555.0,369.0,493.0,335.0,1.6033,67500.0,<1H OCEAN,3.154158215010142,0.7484787018255578,1.471641791044776
-122.7,38.34,19.0,2987.0,676.0,1782.0,688.0,2.8261,154500.0,<1H OCEAN,1.6762065095398428,0.3793490460157127,2.5901162790697674
-122.71,38.34,23.0,2744.0,588.0,1493.0,557.0,3.1781,162000.0,<1H OCEAN,1.8379102478231748,0.39383791024782316,2.680430879712747
-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,214000.0,<1H OCEAN,2.1293364769282586,0.3371505557426743,2.8465963566634707
-122.71,38.37,16.0,2355.0,345.0,1014.0,348.0,5.6018,253000.0,<1H OCEAN,2.3224852071005917,0.34023668639053256,2.913793103448276
-122.69,38.35,16.0,1689.0,254.0,921.0,270.0,4.4444,191800.0,<1H OCEAN,1.8338762214983713,0.2757871878393051,3.411111111111111
-122.69,38.36,6.0,5496.0,1374.0,2502.0,1189.0,2.4827,177500.0,<1H OCEAN,2.196642685851319,0.5491606714628298,2.1042893187552565
-122.7,38.35,16.0,1328.0,187.0,607.0,197.0,5.0366,257800.0,<1H OCEAN,2.187808896210873,0.30807248764415157,3.081218274111675
-122.7,38.36,11.0,5817.0,878.0,2538.0,876.0,4.221,227100.0,<1H OCEAN,2.2919621749408985,0.3459416863672183,2.8972602739726026
-122.63,38.34,15.0,2153.0,345.0,979.0,335.0,5.1966,325400.0,<1H OCEAN,2.199182839632278,0.35240040858018384,2.9223880597014924
-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,4.3278,184100.0,<1H OCEAN,1.961909731280981,0.3485520480041743,2.9782439782439782
-122.69,38.34,12.0,3876.0,782.0,2146.0,764.0,4.0844,165400.0,<1H OCEAN,1.8061509785647716,0.36439888164026096,2.8089005235602094
-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518,220300.0,<1H OCEAN,1.8672218366874855,0.37150127226463103,2.930847457627119
-122.69,38.34,16.0,1683.0,341.0,880.0,327.0,3.2857,160200.0,<1H OCEAN,1.9125,0.3875,2.691131498470948
-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,141400.0,<1H OCEAN,1.599320882852292,0.3548387096774194,2.8136942675159236
-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,114100.0,<1H OCEAN,1.1637298091042585,0.302496328928047,3.2122641509433962
-122.71,38.42,23.0,1569.0,414.0,1031.0,368.0,1.6267,129200.0,<1H OCEAN,1.521823472356935,0.4015518913676043,2.801630434782609
-122.71,38.4,17.0,1690.0,464.0,833.0,445.0,1.439,140600.0,<1H OCEAN,2.028811524609844,0.5570228091236494,1.8719101123595505
-122.7,38.39,16.0,4922.0,1211.0,2557.0,1088.0,2.0915,168100.0,<1H OCEAN,1.9249120062573328,0.4736018771998436,2.3501838235294117
-122.62,38.4,10.0,9772.0,1308.0,3741.0,1242.0,6.5261,324700.0,<1H OCEAN,2.6121357925688318,0.3496391339214114,3.0120772946859904
-122.66,38.44,17.0,5815.0,898.0,2614.0,887.0,4.3657,215900.0,<1H OCEAN,2.224560061208875,0.3435348125478194,2.947012401352875
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,196400.0,<1H OCEAN,2.1896995708154505,0.384549356223176,2.5548245614035086
-122.68,38.43,18.0,2723.0,529.0,1150.0,520.0,3.5885,191900.0,<1H OCEAN,2.3678260869565215,0.46,2.2115384615384617
-122.65,38.4,21.0,1059.0,150.0,400.0,154.0,6.8586,343100.0,<1H OCEAN,2.6475,0.375,2.5974025974025974
-122.65,38.37,15.0,1848.0,280.0,786.0,282.0,5.7204,344100.0,<1H OCEAN,2.351145038167939,0.356234096692112,2.7872340425531914
-122.67,38.43,17.0,1804.0,304.0,750.0,298.0,4.5588,196400.0,<1H OCEAN,2.4053333333333335,0.4053333333333333,2.5167785234899327
-122.67,38.43,17.0,2007.0,400.0,895.0,403.0,3.2813,202700.0,<1H OCEAN,2.2424581005586592,0.44692737430167595,2.2208436724565757
-122.66,38.42,14.0,5315.0,1037.0,2228.0,950.0,4.023,208400.0,<1H OCEAN,2.3855475763016156,0.4654398563734291,2.345263157894737
-122.68,38.43,29.0,488.0,63.0,161.0,62.0,6.0774,334400.0,<1H OCEAN,3.031055900621118,0.391304347826087,2.596774193548387
-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,3.3981,246900.0,<1H OCEAN,2.483925549915398,0.4373942470389171,2.3592814371257487
-122.61,38.42,13.0,7731.0,1360.0,2543.0,1249.0,4.6957,259800.0,<1H OCEAN,3.0401101061738105,0.5348014156508062,2.0360288230584467
-122.58,38.43,10.0,3597.0,661.0,1132.0,639.0,3.9375,269200.0,<1H OCEAN,3.1775618374558303,0.583922261484099,1.7715179968701096
-122.59,38.44,14.0,1665.0,390.0,505.0,348.0,3.183,201200.0,<1H OCEAN,3.297029702970297,0.7722772277227723,1.4511494252873562
-122.59,38.43,20.0,2791.0,546.0,785.0,512.0,3.4561,216700.0,<1H OCEAN,3.5554140127388534,0.6955414012738853,1.533203125
-122.56,38.41,20.0,1151.0,211.0,478.0,183.0,5.93,384600.0,<1H OCEAN,2.407949790794979,0.44142259414225943,2.612021857923497
-122.66,38.46,14.0,2364.0,631.0,1300.0,625.0,2.6023,221100.0,<1H OCEAN,1.8184615384615384,0.48538461538461536,2.08
-122.66,38.45,26.0,2081.0,339.0,906.0,323.0,4.4375,293500.0,<1H OCEAN,2.2969094922737305,0.3741721854304636,2.804953560371517
-122.67,38.45,24.0,2622.0,525.0,1027.0,510.0,2.9222,242600.0,<1H OCEAN,2.5530671859785783,0.5111976630963972,2.0137254901960784
-122.67,38.44,32.0,3771.0,741.0,1786.0,721.0,3.2415,172200.0,<1H OCEAN,2.1114221724524076,0.4148936170212766,2.4771151178918167
-122.68,38.44,29.0,2796.0,588.0,1346.0,562.0,2.9107,169700.0,<1H OCEAN,2.0772659732540864,0.43684992570579495,2.395017793594306
-122.7,38.45,47.0,904.0,154.0,310.0,144.0,3.9766,190600.0,<1H OCEAN,2.9161290322580644,0.4967741935483871,2.1527777777777777
-122.68,38.45,36.0,1686.0,303.0,744.0,304.0,4.0139,163100.0,<1H OCEAN,2.2661290322580645,0.40725806451612906,2.4473684210526314
-122.69,38.44,40.0,1449.0,281.0,636.0,295.0,2.7222,161200.0,<1H OCEAN,2.2783018867924527,0.4418238993710692,2.1559322033898307
-122.69,38.44,35.0,1356.0,241.0,620.0,216.0,3.5521,168300.0,<1H OCEAN,2.1870967741935483,0.38870967741935486,2.8703703703703702
-122.68,38.44,36.0,1311.0,259.0,648.0,268.0,3.4545,161200.0,<1H OCEAN,2.0231481481481484,0.39969135802469136,2.417910447761194
-122.7,38.44,45.0,883.0,202.0,401.0,194.0,3.2845,178300.0,<1H OCEAN,2.201995012468828,0.5037406483790524,2.0670103092783507
-122.69,38.45,36.0,1943.0,337.0,711.0,318.0,3.9191,183000.0,<1H OCEAN,2.732770745428973,0.4739803094233474,2.2358490566037736
-122.69,38.44,31.0,1808.0,315.0,691.0,280.0,3.8583,193200.0,<1H OCEAN,2.6164978292329955,0.4558610709117221,2.467857142857143
-122.7,38.44,42.0,709.0,182.0,547.0,172.0,2.1912,165000.0,<1H OCEAN,1.2961608775137112,0.3327239488117002,3.1802325581395348
-122.7,38.44,35.0,1304.0,343.0,822.0,304.0,3.2935,157800.0,<1H OCEAN,1.586374695863747,0.4172749391727494,2.7039473684210527
-122.71,38.43,52.0,1439.0,325.0,738.0,316.0,2.2262,129900.0,<1H OCEAN,1.9498644986449865,0.44037940379403795,2.3354430379746836
-122.71,38.43,38.0,1689.0,526.0,1071.0,529.0,1.5026,124000.0,<1H OCEAN,1.57703081232493,0.4911297852474323,2.0245746691871456
-122.72,38.44,52.0,1059.0,281.0,627.0,273.0,1.5357,137500.0,<1H OCEAN,1.6889952153110048,0.4481658692185008,2.2967032967032965
-122.71,38.44,52.0,988.0,283.0,475.0,242.0,1.3684,258300.0,<1H OCEAN,2.08,0.5957894736842105,1.962809917355372
-122.71,38.44,27.0,966.0,251.0,462.0,230.0,1.7,350000.0,<1H OCEAN,2.090909090909091,0.5432900432900433,2.008695652173913
-122.72,38.47,29.0,1706.0,415.0,990.0,394.0,1.9932,164800.0,<1H OCEAN,1.7232323232323232,0.41919191919191917,2.512690355329949
-122.72,38.46,35.0,1445.0,309.0,795.0,308.0,2.9073,157000.0,<1H OCEAN,1.8176100628930818,0.3886792452830189,2.581168831168831
-122.72,38.45,41.0,1743.0,373.0,780.0,357.0,3.1467,175500.0,<1H OCEAN,2.2346153846153847,0.4782051282051282,2.1848739495798317
-122.71,38.46,42.0,1574.0,376.0,844.0,369.0,2.314,169400.0,<1H OCEAN,1.8649289099526067,0.44549763033175355,2.2872628726287263
-122.71,38.46,41.0,1974.0,482.0,965.0,458.0,2.905,159300.0,<1H OCEAN,2.0455958549222797,0.49948186528497407,2.106986899563319
-122.71,38.46,36.0,2175.0,516.0,1087.0,477.0,3.0444,167200.0,<1H OCEAN,2.000919963201472,0.47470101195952163,2.2788259958071277
-122.71,38.45,39.0,2739.0,573.0,1223.0,569.0,2.9663,185400.0,<1H OCEAN,2.239574816026165,0.46852003270645953,2.149384885764499
-122.71,38.45,48.0,3118.0,561.0,1275.0,530.0,3.455,222100.0,<1H OCEAN,2.445490196078431,0.44,2.4056603773584904
-122.7,38.45,26.0,2011.0,557.0,855.0,530.0,1.125,233300.0,<1H OCEAN,2.352046783625731,0.6514619883040935,1.6132075471698113
-122.71,38.45,52.0,2259.0,537.0,957.0,520.0,2.1827,188800.0,<1H OCEAN,2.3605015673981193,0.5611285266457681,1.8403846153846153
-122.68,38.48,15.0,1575.0,262.0,716.0,259.0,5.3409,244600.0,<1H OCEAN,2.1997206703910615,0.3659217877094972,2.7644787644787643
-122.67,38.47,16.0,3452.0,791.0,1567.0,731.0,2.4722,194300.0,<1H OCEAN,2.2029355456285895,0.5047862156987875,2.143638850889193
-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143,202900.0,<1H OCEAN,2.5731511254019295,0.42363344051446944,2.5131313131313133
-122.67,38.47,19.0,1848.0,428.0,1130.0,433.0,3.0568,190300.0,<1H OCEAN,1.6353982300884955,0.3787610619469027,2.6096997690531176
-122.68,38.46,15.0,1811.0,406.0,718.0,403.0,2.3929,141300.0,<1H OCEAN,2.522284122562674,0.5654596100278552,1.781637717121588
-122.71,38.46,23.0,3220.0,603.0,1299.0,591.0,3.9261,213300.0,<1H OCEAN,2.4788298691301,0.46420323325635104,2.197969543147208
-122.7,38.46,29.0,2891.0,459.0,1012.0,441.0,5.0415,240200.0,<1H OCEAN,2.8567193675889326,0.4535573122529644,2.2947845804988662
-122.69,38.46,32.0,2970.0,504.0,1117.0,512.0,5.0,275900.0,<1H OCEAN,2.658907788719785,0.4512085944494181,2.181640625
-122.7,38.45,39.0,2015.0,335.0,640.0,315.0,4.1734,240500.0,<1H OCEAN,3.1484375,0.5234375,2.0317460317460316
-122.72,38.48,23.0,2296.0,356.0,902.0,334.0,6.0298,289100.0,<1H OCEAN,2.5454545454545454,0.3946784922394678,2.7005988023952097
-122.68,38.46,19.0,4976.0,711.0,1926.0,625.0,7.3003,381300.0,<1H OCEAN,2.583592938733126,0.3691588785046729,3.0816
-122.71,38.5,15.0,5645.0,830.0,2324.0,769.0,6.6104,330900.0,<1H OCEAN,2.429001721170396,0.35714285714285715,3.022106631989597
-122.66,38.48,16.0,2697.0,490.0,1462.0,515.0,4.2051,190300.0,<1H OCEAN,1.844733242134063,0.33515731874145005,2.8388349514563105
-122.66,38.48,16.0,2724.0,593.0,1124.0,586.0,2.825,186200.0,<1H OCEAN,2.4234875444839856,0.5275800711743772,1.918088737201365
-122.66,38.47,23.0,2246.0,437.0,1035.0,386.0,3.7617,172600.0,<1H OCEAN,2.170048309178744,0.4222222222222222,2.6813471502590676
-122.65,38.46,14.0,2096.0,420.0,926.0,397.0,4.0647,187800.0,<1H OCEAN,2.263498920086393,0.4535637149028078,2.332493702770781
-122.66,38.48,21.0,2066.0,393.0,919.0,395.0,3.267,176200.0,<1H OCEAN,2.248095756256801,0.4276387377584331,2.3265822784810126
-122.66,38.47,20.0,2806.0,477.0,1369.0,460.0,4.75,190500.0,<1H OCEAN,2.049671292914536,0.34842951059167276,2.976086956521739
-122.69,38.51,18.0,3364.0,501.0,1442.0,506.0,6.6854,313000.0,<1H OCEAN,2.332871012482663,0.3474341192787795,2.849802371541502
-122.64,38.48,19.0,3244.0,449.0,1174.0,454.0,5.8369,255700.0,<1H OCEAN,2.7632027257240206,0.38245315161839866,2.5859030837004404
-122.65,38.47,24.0,2268.0,330.0,847.0,296.0,3.858,214400.0,<1H OCEAN,2.677685950413223,0.38961038961038963,2.8614864864864864
-122.6,38.48,17.0,1528.0,264.0,606.0,251.0,6.6004,341500.0,<1H OCEAN,2.5214521452145213,0.43564356435643564,2.414342629482072
-122.62,38.54,24.0,2409.0,464.0,1006.0,403.0,4.5167,265200.0,<1H OCEAN,2.3946322067594434,0.46123260437375746,2.496277915632754
-122.63,38.5,19.0,2107.0,332.0,874.0,341.0,5.7819,265600.0,<1H OCEAN,2.4107551487414187,0.37986270022883295,2.563049853372434
-122.65,38.48,17.0,1090.0,164.0,473.0,163.0,5.5061,231800.0,<1H OCEAN,2.3044397463002113,0.346723044397463,2.901840490797546
