gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
female,other,64.30999756,no,no,yes,no,5.400000095,8.850000381,1,0.84987998,17,low,other
female,other,43.16999817,no,no,yes,no,5.400000095,8.850000381,1,0.84987998,13,high,other
female,other,46.63000107,yes,no,yes,no,4.599999905,8.090000153,0.800000012,0.889150023,16,high,other
female,other,59.84999847,yes,yes,yes,no,4.599999905,8.090000153,0.800000012,0.889150023,16,high,other
female,other,66.30999756,no,yes,yes,no,4.599999905,8.090000153,0.800000012,0.889150023,17,high,other
female,other,54.77999878,no,no,yes,no,4.599999905,8.090000153,0.800000012,0.889150023,16,low,other
female,afam,64.51999664,no,no,yes,no,4.599999905,8.090000153,0.800000012,0.889150023,14,low,other
female,other,49.63000107,no,no,no,no,4.599999905,8.090000153,0.800000012,0.889150023,12,low,other
male,other,65.19999695,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,17,low,other
male,other,50.40999985,yes,yes,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,16,high,other
male,afam,59.09999847,yes,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,17,low,other
male,other,64.26999664,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,15,low,other
male,afam,56.11999893,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,16,low,other
male,other,69.76000214,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,16,high,other
male,afam,57.04999924,no,no,no,no,10.69999981,10.03999996,0.100000001,1.127020001,15,low,other
male,other,52.83000183,yes,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,15,high,other
male,other,59.11000061,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,16,high,other
male,other,46.95000076,yes,no,yes,no,6.699999809,11.61999989,1,1.248270035,15,high,other
female,other,47.47000122,no,no,yes,no,6.699999809,11.61999989,1,1.248270035,12,low,other
male,other,55.06999969,yes,yes,yes,no,6.699999809,11.61999989,1,1.248270035,14,low,other
male,other,61.77000046,no,no,yes,no,6.699999809,11.61999989,1,1.248270035,12,low,other
male,other,54.04000092,yes,no,yes,no,6.699999809,11.61999989,1,1.248270035,16,high,other
female,other,62.56999969,no,no,yes,yes,7.699999809,9.960000038,0.5,1.404160023,16,low,other
female,other,61.29000092,no,no,yes,yes,7.699999809,9.960000038,0.5,1.404160023,12,low,other
female,other,40.25999832,no,no,yes,yes,7.699999809,9.960000038,0.5,1.404160023,12,low,other
female,other,56.72999954,no,no,yes,yes,7.699999809,9.960000038,0.5,1.404160023,15,low,other
female,other,48.66999817,no,no,yes,yes,7.699999809,9.960000038,0.5,1.404160023,12,low,other
female,other,36.97999954,no,no,yes,yes,7.699999809,9.960000038,0.5,1.404160023,13,low,other
female,other,45.18000031,no,no,yes,yes,7.699999809,9.960000038,0,1.404160023,12,low,other
female,other,61.16999817,no,no,yes,yes,7.699999809,9.960000038,0,1.404160023,16,low,other
female,other,65.79000092,no,no,yes,yes,7.699999809,9.960000038,0,1.404160023,17,low,other
female,afam,45.75,no,no,yes,yes,7.699999809,9.960000038,0,1.404160023,13,high,other
female,afam,53.84000015,no,no,no,yes,7.699999809,9.960000038,0,1.404160023,13,low,other
female,other,57.58000183,yes,no,yes,yes,7.699999809,9.960000038,0,1.404160023,15,low,other
female,afam,57.75999832,no,yes,yes,yes,7.699999809,9.960000038,0,1.404160023,12,low,other
female,other,65.12000275,yes,no,no,yes,7.699999809,9.960000038,0,1.404160023,17,high,other
female,other,50.11999893,no,no,yes,yes,7.699999809,9.960000038,0,1.404160023,16,high,other
female,afam,46.86999893,no,no,no,yes,7.699999809,9.960000038,0,1.404160023,15,low,other
female,other,59.04999924,no,no,yes,yes,7.699999809,9.960000038,0,1.404160023,12,low,other
female,other,51.40999985,no,no,yes,yes,7.699999809,9.960000038,0,1.404160023,12,low,other
female,afam,56.77000046,no,no,no,yes,7.699999809,9.960000038,0,1.404160023,14,low,other
male,other,48.49000168,no,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,15,high,other
male,other,50.91999817,yes,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,16,high,other
female,other,60.16999817,yes,yes,yes,no,6.699999809,10.03999996,0.5,1.127020001,16,high,other
male,other,60.33000183,yes,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,16,high,other
female,other,47.93000031,no,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,16,high,other
female,other,58.22999954,yes,yes,yes,no,6.699999809,10.03999996,0.5,1.127020001,16,low,other
female,other,38.68999863,no,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,16,high,other
female,other,53.84999847,yes,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,16,high,other
male,other,59.59999847,no,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,12,high,other
female,other,41.11999893,yes,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,16,high,other
female,other,45.90000153,yes,no,yes,no,6.699999809,10.03999996,0.5,1.127020001,12,high,other
female,other,57.00999832,no,yes,no,no,6.699999809,10.03999996,0.5,1.127020001,16,low,other
female,other,54.79999924,no,yes,yes,yes,9.199999809,9.680000305,0.400000006,1.093530059,17,low,other
female,other,46.95000076,no,no,yes,yes,9.199999809,9.680000305,0.400000006,1.093530059,16,low,other
female,other,60.54999924,no,no,yes,yes,9.199999809,9.680000305,0.400000006,1.093530059,15,low,other
female,other,42.90000153,no,no,yes,yes,9.199999809,9.680000305,0.400000006,1.093530059,13,high,other
female,afam,49.77000046,no,yes,yes,yes,9.199999809,9.680000305,0.400000006,1.093530059,14,low,other
female,hispanic,49.02999878,yes,yes,yes,yes,9.199999809,9.680000305,0.400000006,1.093530059,15,high,other
female,other,59.43999863,no,no,yes,yes,9.199999809,9.680000305,0.400000006,1.093530059,16,low,other
female,other,61.97999954,yes,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,14,high,other
female,afam,47.15000153,no,yes,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,15,low,other
male,hispanic,55.25,yes,yes,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,13,high,other
male,other,53.15999985,no,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,14,low,other
female,afam,41.99000168,no,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,12,high,other
female,other,55.40999985,yes,yes,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,16,high,other
male,other,65.58999634,no,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,16,low,other
female,hispanic,52.25999832,no,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,14,low,other
female,hispanic,52.65999985,no,no,no,no,11.80000019,10.81000042,0.400000006,1.125869989,17,low,other
female,other,56.02000046,no,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,16,high,other
female,afam,54.59999847,yes,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,13,high,other
male,other,51.04999924,no,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,16,high,other
female,hispanic,47.25999832,no,no,yes,no,11.80000019,10.81000042,0.400000006,1.125869989,15,low,other
female,other,62.72000122,no,no,yes,no,8,10.27999973,0.100000001,0.931869984,16,low,other
female,hispanic,47.16999817,no,yes,yes,no,8,10.27999973,0.100000001,0.931869984,15,low,other
female,other,59.22999954,no,no,yes,no,8,10.27999973,0.100000001,0.931869984,15,low,other
female,other,47.81000137,no,no,yes,no,8,10.27999973,0.100000001,0.931869984,16,high,other
female,other,58,no,no,yes,no,8,10.27999973,0.100000001,0.931869984,13,high,other
female,other,56.58000183,no,no,yes,no,8,10.27999973,0.100000001,0.931869984,16,low,other
female,other,43.02999878,no,no,yes,no,8,10.27999973,0.100000001,0.931869984,12,low,other
female,other,52.13000107,no,yes,yes,no,10.89999962,10.27999973,2,0.931869984,15,high,other
male,other,61.25999832,no,no,no,no,10.89999962,10.27999973,2,0.931869984,15,high,other
male,other,57.27999878,no,no,yes,no,10.89999962,10.27999973,2,0.931869984,17,low,other
male,other,61.72000122,yes,no,yes,no,10.89999962,10.27999973,2,0.931869984,16,high,other
male,other,58.79000092,no,no,yes,no,10.89999962,10.27999973,2,0.931869984,17,high,other
female,other,55.52999878,no,yes,yes,no,10.89999962,10.27999973,2,0.931869984,16,high,other
female,other,47.56000137,no,no,yes,no,10.89999962,10.27999973,2,0.931869984,12,low,other
female,other,57.36000061,yes,no,yes,no,10.89999962,10.27999973,2,0.931869984,18,high,other
female,hispanic,52.61000061,no,no,yes,no,11.10000038,12.14999962,1.5,1.166280031,14,high,other
female,other,55.5,yes,no,yes,no,11.10000038,12.14999962,1.5,1.166280031,17,high,other
female,other,64.19999695,yes,no,yes,no,11.10000038,12.14999962,1.5,1.166280031,16,high,other
female,other,60.83000183,yes,no,yes,no,11.10000038,12.14999962,1.5,1.166280031,18,high,other
female,other,56.56000137,yes,yes,yes,no,11.10000038,12.14999962,1.5,1.166280031,17,high,other
female,other,40.43000031,no,no,yes,no,11.10000038,12.14999962,1.5,1.166280031,14,high,other
male,hispanic,51.40999985,no,no,yes,no,5.300000191,11.07999992,0.100000001,0.893760026,15,low,other
male,hispanic,64.16000366,yes,yes,yes,no,5.300000191,11.07999992,0.100000001,0.893760026,18,high,other
male,other,41.81000137,no,no,yes,no,5.300000191,11.07999992,0.100000001,0.893760026,12,high,other
female,hispanic,50.97000122,no,no,yes,no,5.300000191,11.07999992,0.100000001,0.893760026,12,low,other
male,other,43.74000168,no,no,yes,no,5.300000191,11.07999992,0.100000001,0.893760026,14,high,other
female,other,48.34999847,no,no,yes,no,6.5,9.760000229,0.100000001,0.484990001,12,low,other
female,other,51.43999863,no,no,yes,no,6.5,9.760000229,0.100000001,0.484990001,14,high,other
male,other,56.09000015,no,no,yes,no,6.5,9.760000229,0.100000001,0.484990001,13,high,other
female,other,45,no,no,yes,no,6.5,9.760000229,0.100000001,0.484990001,12,low,other
female,other,47.65000153,yes,no,yes,no,6.5,9.760000229,0.100000001,0.484990001,13,low,other
male,other,61.34999847,no,no,yes,no,6.5,9.760000229,0.100000001,0.484990001,16,low,other
male,other,33.58000183,yes,no,yes,no,6.199999809,9.960000038,0,1.404160023,12,high,other
female,other,40.29000092,yes,no,yes,no,6.199999809,9.960000038,0,1.404160023,13,low,other
female,afam,46.63999939,no,no,no,no,6.199999809,9.960000038,0,1.404160023,12,low,other
male,other,44.5,no,no,yes,no,6.199999809,9.960000038,0,1.404160023,12,low,other
female,other,66.52999878,no,no,yes,no,6.199999809,9.960000038,0,1.404160023,16,low,other
female,hispanic,49.90999985,no,no,no,no,8,10.27999973,0.300000012,0.931869984,12,low,other
female,other,37.25,no,no,no,no,8,10.27999973,0.300000012,0.931869984,14,low,other
female,other,57.68999863,no,no,yes,no,8,10.27999973,0.300000012,0.931869984,12,low,other
female,other,62.22999954,no,no,no,no,8,10.27999973,0.300000012,0.931869984,15,low,other
female,hispanic,50.36999893,no,no,yes,no,8,10.27999973,0.300000012,0.931869984,12,low,other
female,other,56.31999969,no,no,no,no,8,10.27999973,0.300000012,0.931869984,18,low,other
female,other,44.09999847,no,no,no,no,8,10.27999973,0.300000012,0.931869984,12,low,other
female,other,40.36999893,no,no,yes,no,8.699999809,10.27999973,0.600000024,0.931869984,13,high,other
female,other,56.40000153,no,no,yes,no,8.699999809,10.27999973,0.600000024,0.931869984,12,low,other
female,other,57.84999847,no,no,yes,no,8.699999809,10.27999973,0.600000024,0.931869984,16,low,other
female,hispanic,45.38999939,yes,no,yes,no,8.699999809,10.27999973,0.600000024,0.931869984,14,high,other
male,other,67.5,no,no,yes,no,8.699999809,10.27999973,0.600000024,0.931869984,15,low,other
female,afam,48.45999908,no,no,no,no,8.699999809,10.27999973,0.600000024,0.931869984,16,low,other
female,other,54.88000107,no,no,yes,no,10.10000038,9.960000038,7.599999905,1.404160023,12,low,other
female,other,64.55000305,no,no,yes,no,10.10000038,9.960000038,7.599999905,1.404160023,16,low,other
female,other,54.20000076,no,no,yes,no,10.10000038,9.960000038,7.599999905,1.404160023,12,low,other
male,other,69.76000214,no,no,yes,no,10.10000038,9.960000038,7.599999905,1.404160023,16,high,other
female,other,66.38999939,no,no,yes,no,10.10000038,9.960000038,7.599999905,1.404160023,16,low,other
female,other,46.58000183,no,no,yes,no,10.10000038,9.960000038,7.599999905,1.404160023,13,low,other
female,other,59.5,no,no,yes,no,10.10000038,9.960000038,7.599999905,1.404160023,12,low,other
male,afam,59.13000107,no,yes,yes,yes,9.199999809,9.640000343,0.600000024,1.152420044,16,low,other
male,other,59.31999969,no,no,yes,yes,9.199999809,9.640000343,0.600000024,1.152420044,15,low,other
male,other,57.04999924,no,no,no,yes,9.199999809,9.640000343,0.600000024,1.152420044,13,low,other
male,hispanic,36.65999985,no,no,yes,no,5.900000095,9.920000076,0.5,0.454970002,12,low,other
male,hispanic,53.34999847,no,no,yes,no,5.900000095,9.920000076,0.5,0.454970002,12,low,other
male,hispanic,55.93999863,no,no,yes,no,5.900000095,9.920000076,0.5,0.454970002,15,high,other
male,hispanic,45.68999863,no,no,yes,no,5.900000095,9.920000076,0.5,0.454970002,14,low,other
male,other,63.59000015,yes,no,yes,no,5.900000095,9.920000076,0.5,0.454970002,16,low,other
female,other,57.93999863,no,no,yes,no,13.80000019,12.14999962,0.100000001,1.166280031,13,low,other
female,afam,54.99000168,yes,no,yes,no,13.80000019,12.14999962,0.100000001,1.166280031,14,low,other
male,afam,49.54999924,no,no,yes,no,13.80000019,12.14999962,0.100000001,1.166280031,17,low,other
male,afam,62.04999924,no,no,yes,no,13.80000019,12.14999962,0.100000001,1.166280031,17,low,other
male,hispanic,50.33000183,no,no,yes,yes,8,9.640000343,0.200000003,1.152420044,14,high,other
male,hispanic,57.22000122,no,no,no,yes,8,9.640000343,0.200000003,1.152420044,12,low,other
male,hispanic,50.59000015,no,no,yes,yes,8,9.640000343,0.200000003,1.152420044,16,low,other
male,hispanic,55.81999969,no,no,no,yes,8,9.640000343,0.200000003,1.152420044,12,low,other
male,hispanic,50.91999817,no,no,yes,yes,8,9.640000343,0.200000003,1.152420044,12,low,other
male,hispanic,62.56000137,yes,no,no,yes,8,9.640000343,0.200000003,1.152420044,16,low,other
male,other,54.91999817,no,no,no,yes,8,9.640000343,0.200000003,1.152420044,16,low,other
male,hispanic,53.52000046,no,no,no,yes,8,9.640000343,0.200000003,1.152420044,16,low,other
male,other,58.68000031,no,no,yes,yes,8,9.640000343,0.200000003,1.152420044,16,low,other
male,hispanic,48.56999969,no,no,yes,yes,8,9.640000343,0.200000003,1.152420044,12,low,other
male,hispanic,56.79999924,yes,yes,yes,yes,8,9.640000343,0.200000003,1.152420044,13,high,other
male,afam,46.95999908,no,no,no,yes,8,9.640000343,0.200000003,1.152420044,13,low,other
male,hispanic,54.33000183,no,no,no,yes,8,9.640000343,0.200000003,1.152420044,16,low,other
male,hispanic,50.95999908,no,no,no,yes,8,9.640000343,0.200000003,1.152420044,13,low,other
female,hispanic,51.63999939,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,13,low,other
female,afam,58.90999985,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,15,low,other
female,other,60.15999985,no,no,yes,yes,9.199999809,9.640000343,0.100000001,1.152420044,13,low,other
female,hispanic,45.88000107,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,14,low,other
female,hispanic,43.00999832,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,16,low,other
female,other,45.43000031,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,12,low,other
male,other,57.58000183,yes,no,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,13,high,other
male,afam,61.38999939,yes,yes,no,no,13.80000019,12.14999962,0.200000003,1.166280031,18,high,other
male,hispanic,57.90999985,no,no,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,13,high,other
male,afam,68.66000366,yes,yes,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,16,high,other
male,afam,66.30999756,yes,yes,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,13,low,other
male,afam,59.47000122,no,yes,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,16,high,other
male,other,58.70999908,no,no,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,17,low,other
male,afam,53.06000137,no,no,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,15,low,other
male,afam,46.72999954,yes,yes,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,16,low,other
male,afam,56.59000015,yes,no,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,16,low,other
male,other,55.86999893,yes,no,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,15,high,other
female,afam,48.52000046,no,no,yes,no,13.80000019,12.14999962,0.200000003,1.166280031,15,low,other
female,other,61.25999832,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,15,low,other
male,hispanic,49.70000076,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,12,low,other
female,afam,52.31999969,no,yes,no,no,8,10.27999973,0,0.931869984,17,low,other
female,afam,39.84999847,yes,yes,yes,no,8,10.27999973,0,0.931869984,15,high,other
female,afam,54.36999893,no,no,no,no,8,10.27999973,0,0.931869984,13,low,other
female,afam,44.15999985,no,no,yes,no,8,10.27999973,0.200000003,0.931869984,15,low,other
female,afam,51.86999893,no,no,yes,no,8,10.27999973,0.200000003,0.931869984,12,low,other
female,afam,52.06999969,yes,no,no,no,8,10.27999973,0.200000003,0.931869984,14,high,other
female,afam,55.58000183,no,no,no,no,8,10.27999973,0.200000003,0.931869984,16,low,other
female,afam,51.34999847,yes,no,yes,no,8,10.27999973,0.200000003,0.931869984,17,high,other
female,other,59.25,no,no,no,no,8,10.27999973,0.400000006,0.931869984,13,low,other
female,other,39.95999908,yes,no,yes,no,8,10.27999973,0.400000006,0.931869984,13,low,other
female,other,41.66999817,no,no,yes,no,8,10.27999973,0.400000006,0.931869984,15,low,other
female,afam,38.84000015,no,yes,yes,no,8,10.27999973,0.400000006,0.931869984,14,high,other
female,other,46.61000061,no,no,yes,no,8,10.27999973,0.400000006,0.931869984,13,low,other
female,other,41.08000183,no,no,yes,no,8,10.27999973,0.400000006,0.931869984,15,low,other
female,afam,51.61000061,yes,no,yes,no,8,10.27999973,1,0.931869984,15,low,other
female,afam,54.74000168,no,no,yes,no,8,10.27999973,1,0.931869984,16,high,other
female,hispanic,51.84000015,no,no,yes,no,8,10.27999973,1,0.931869984,16,high,other
female,afam,56.18000031,no,no,yes,no,8,10.27999973,1,0.931869984,13,high,other
female,hispanic,63.15999985,no,no,yes,no,8,10.27999973,1,0.931869984,17,high,other
female,other,60.29999924,no,yes,yes,no,8,10.27999973,1,0.931869984,16,high,other
female,afam,57.16999817,no,no,no,no,8,10.27999973,0.400000006,0.931869984,14,low,other
female,other,48.52000046,no,yes,no,no,8,10.27999973,0.400000006,0.931869984,16,high,other
female,other,44.29999924,yes,no,no,no,9.100000381,9.920000076,0.699999988,0.454970002,15,high,other
female,hispanic,47.45999908,yes,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,14,high,other
female,hispanic,55.47999954,no,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,12,low,other
female,hispanic,53.95000076,no,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,15,low,other
female,hispanic,42.90999985,no,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,16,low,other
female,hispanic,43.97000122,no,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,14,low,other
female,hispanic,53.79999924,no,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,16,low,other
female,other,53.88000107,no,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,15,low,other
female,hispanic,57.99000168,yes,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,13,low,other
female,hispanic,42.83000183,yes,no,yes,no,9.100000381,9.920000076,0.699999988,0.454970002,15,low,other
female,afam,42.99000168,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,12,low,other
female,other,39.74000168,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,15,low,other
female,hispanic,53.31000137,no,no,yes,yes,9.199999809,9.640000343,0.100000001,1.152420044,12,low,other
female,hispanic,36.22999954,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,13,low,other
male,afam,52.04000092,no,no,yes,yes,9.199999809,9.640000343,0.100000001,1.152420044,14,low,other
male,hispanic,47.74000168,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,16,low,other
male,hispanic,57.27999878,no,no,no,yes,9.199999809,9.640000343,0.100000001,1.152420044,12,low,other
male,afam,48.38999939,no,no,yes,yes,9.199999809,9.640000343,0.100000001,1.152420044,13,low,other
male,afam,60.24000168,no,no,yes,yes,7.699999809,9.960000038,0.100000001,1.404160023,12,low,other
male,afam,51.47000122,no,no,yes,yes,7.699999809,9.960000038,0.100000001,1.404160023,13,low,other
male,afam,51.24000168,no,no,yes,yes,7.699999809,9.960000038,0.100000001,1.404160023,16,low,other
male,other,60.66999817,no,no,yes,yes,9.199999809,9.640000343,0.5,1.152420044,15,low,other
male,other,61.38999939,no,no,no,yes,9.199999809,9.640000343,0.5,1.152420044,16,high,other
male,hispanic,53.13000107,no,yes,yes,no,8.199999809,7.539999962,0.400000006,0.818710029,15,high,other
male,hispanic,57.13000107,no,no,yes,no,8.199999809,7.539999962,0.400000006,0.818710029,17,low,other
male,hispanic,61.43000031,yes,no,yes,no,8.199999809,7.539999962,0.400000006,0.818710029,16,high,other
male,hispanic,57.77999878,no,no,yes,no,8.199999809,7.539999962,0.400000006,0.818710029,13,high,other
male,hispanic,68.86000061,no,no,no,no,8.199999809,7.539999962,0.400000006,0.818710029,16,high,other
male,hispanic,54.75,no,no,yes,no,8.199999809,7.539999962,0.400000006,0.818710029,16,low,other
male,hispanic,60.56000137,yes,no,yes,no,8.199999809,7.539999962,0.400000006,0.818710029,17,low,other
male,hispanic,53.84999847,no,no,yes,no,10.69999981,10.03999996,0.400000006,1.127020001,13,low,other
male,hispanic,49.75,no,no,no,no,10.69999981,10.03999996,0.400000006,1.127020001,14,high,other
female,hispanic,43.65000153,yes,yes,no,no,10.69999981,10.03999996,0.400000006,1.127020001,14,low,other
male,hispanic,53.27000046,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,17,low,other
male,hispanic,64.38999939,no,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,17,low,other
female,hispanic,53.40999985,no,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,17,low,other
male,hispanic,59.54999924,no,yes,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,17,low,other
female,hispanic,51.11999893,no,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,14,low,other
female,hispanic,51.33000183,no,no,no,no,8.199999809,7.539999962,1.200000048,0.818710029,14,low,other
female,hispanic,50.43000031,no,yes,no,no,8.199999809,7.539999962,1.200000048,0.818710029,16,low,other
female,hispanic,49.00999832,no,no,no,no,8.199999809,7.539999962,1.200000048,0.818710029,17,low,other
female,hispanic,52.29999924,yes,yes,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,15,high,other
male,hispanic,63.20999908,yes,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,16,low,other
male,hispanic,55.34999847,no,no,yes,no,8.199999809,7.539999962,1.200000048,0.818710029,17,low,other
female,hispanic,58.47000122,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,17,low,other
female,hispanic,65.84999847,yes,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,16,high,other
female,hispanic,61,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,18,low,other
female,hispanic,60.72000122,no,no,no,no,10.69999981,10.03999996,0.100000001,1.127020001,16,high,other
female,hispanic,58.29000092,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,16,low,other
female,other,56.54000092,no,no,yes,no,10.69999981,10.03999996,0.100000001,1.127020001,17,low,other
female,hispanic,51.06999969,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,14,high,other
female,other,57.13999939,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,14,high,other
female,hispanic,54.84000015,no,yes,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,low,other
female,other,58.34999847,yes,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,low,other
female,hispanic,57.72000122,yes,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,14,low,other
female,hispanic,60.72999954,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,low,other
female,hispanic,52.54999924,yes,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,13,low,other
female,hispanic,58.70999908,yes,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,14,high,other
female,hispanic,52.88000107,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,high,other
female,other,52.31000137,yes,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,13,high,other
female,hispanic,64.12999725,yes,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,high,other
female,hispanic,42.13999939,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,12,low,other
female,hispanic,55.79000092,yes,yes,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,15,high,other
female,hispanic,51.61000061,yes,yes,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,14,high,other
female,hispanic,57.84999847,yes,yes,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,high,other
female,hispanic,61.29000092,yes,yes,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,high,other
female,hispanic,52.27999878,no,no,no,no,8.199999809,7.539999962,0.200000003,0.818710029,15,low,other
female,hispanic,55.52999878,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,low,other
female,hispanic,40.99000168,yes,yes,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,15,low,other
female,hispanic,54.08000183,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,12,low,other
female,hispanic,62.93000031,yes,no,no,no,8.199999809,7.539999962,0.200000003,0.818710029,16,low,other
female,other,50.5,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,low,other
female,hispanic,49.97000122,no,no,no,no,8.199999809,7.539999962,0.200000003,0.818710029,14,low,other
female,hispanic,55.45000076,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,12,low,other
female,afam,52.93999863,no,yes,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,low,other
female,other,56.84000015,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,16,low,other
female,hispanic,55.45000076,no,no,no,no,8.199999809,7.539999962,0.200000003,0.818710029,17,low,other
female,hispanic,48.88999939,no,no,yes,no,8.199999809,7.539999962,0.200000003,0.818710029,13,high,other
female,hispanic,56.97000122,no,no,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,16,high,other
female,hispanic,49.43000031,no,yes,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,13,low,other
male,hispanic,49.88000107,yes,no,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,13,high,other
male,other,59.70999908,yes,yes,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,14,high,other
male,hispanic,48.61000061,no,no,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,13,high,other
female,hispanic,47.02000046,no,no,no,no,8.199999809,7.539999962,0.800000012,0.818710029,16,high,other
female,hispanic,48.61999893,yes,yes,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,16,low,other
female,hispanic,61.11999893,no,no,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,16,low,other
